Timestamp,Elastic-VM,Logging-VM,SvcProxy-VM1,SvcProxy-VM0
07/02/2025 10:42,12.375,10.54,0.58,0.565
07/02/2025 10:43,13.765,11.81,0.875,0.54
07/02/2025 10:44,14.71,10.675,0.5,0.43
07/02/2025 10:45,13.97,11.77,0.49,0.475
07/02/2025 10:46,13.295,11.335,0.715,0.505
07/02/2025 10:47,16.265,12.96,1.75,0.45
07/02/2025 10:48,12.155,11.25,0.835,0.54
07/02/2025 10:49,14.785,13.075,0.5,0.43
07/02/2025 10:50,9.82,10.61,0.515,0.47
07/02/2025 10:51,11.735,10.275,0.705,0.51
07/02/2025 10:52,13.355,11.075,0.5,0.49
07/02/2025 10:53,15.475,13.505,1.26,0.495
07/02/2025 10:54,13.625,11.955,5.45,0.43
07/02/2025 10:55,12.905,10.935,0.635,11.445
07/02/2025 10:56,10.03,10.165,8.195,0.625
07/02/2025 10:57,15.91,12.895,0.555,0.575
07/02/2025 10:58,14.175,11.555,1.01,0.52
07/02/2025 10:59,11.04,11.705,0.57,0.45
07/02/2025 11:00,10.485,10.685,0.5,0.775
07/02/2025 11:01,13.185,14.31,0.56,0.695
07/02/2025 11:02,15.285,14.165,0.52,0.51
07/02/2025 11:03,19.565,18.045,1.52,6.735
07/02/2025 11:04,17.965,15.765,3.885,0.655
07/02/2025 11:05,14.6,14.055,1.055,0.745
07/02/2025 11:06,16.385,14.365,7.695,0.755
07/02/2025 11:07,14.865,12.765,1.205,0.64
07/02/2025 11:08,13.255,11.165,2.08,0.845
07/02/2025 11:09,16.65,13.95,1.43,0.59
07/02/2025 11:10,13.395,12.115,0.675,5.225
07/02/2025 11:11,14.285,12.82,5.84,0.725
07/02/2025 11:12,13.96,11.6,0.88,0.665
07/02/2025 11:13,14.35,11.265,1.04,0.755
07/02/2025 11:14,11.695,10.84,0.955,0.435
07/02/2025 11:15,11.935,11.915,0.705,0.585
07/02/2025 11:16,11.44,11.6,0.845,0.535
07/02/2025 11:17,13.33666667,11.51,0.615,0.51
07/02/2025 11:18,13.9,11.28,0.945,0.435
07/02/2025 11:19,13.3,10.715,0.495,0.46
07/02/2025 11:20,11.82,10.38,0.49,0.46
07/02/2025 11:21,12.08,11.14,0.575,0.555
07/02/2025 11:22,14.165,9.895,0.59,0.51
07/02/2025 11:23,13.89,10.61,0.76,0.48
07/02/2025 11:24,13.495,11.235,0.5,0.78
07/02/2025 11:25,15.795,11.54,0.465,7.755
07/02/2025 11:26,16.63,10.55,8.12,0.78
07/02/2025 11:27,14.56,9.94,0.73,0.865
07/02/2025 11:28,13.1,10.195,1.145,0.605
07/02/2025 11:29,15.005,12.245,0.515,0.43
07/02/2025 11:30,14.105,12.0,0.495,0.47
07/02/2025 11:31,15.93,11.155,0.495,0.575
07/02/2025 11:32,36.35,12.385,0.6,0.42
07/02/2025 11:33,23.93,14.765,0.825,0.485
07/02/2025 11:34,16.685,16.57,0.82,0.99
07/02/2025 11:35,16.94,13.77,0.825,0.5
07/02/2025 11:36,15.53,11.925,0.695,1.015
07/02/2025 11:37,17.095,10.825,0.505,2.99
07/02/2025 11:38,17.485,9.89,0.89,1.325
07/02/2025 11:39,12.865,10.3,0.59,0.44
07/02/2025 11:40,14.8,14.965,0.505,5.13
07/02/2025 11:41,15.02,15.595,7.115,0.63
07/02/2025 11:42,14.275,13.51,0.81,0.51
07/02/2025 11:43,13.4,11.495,0.97,0.595
07/02/2025 11:44,15.975,11.515,2.235,0.46
07/02/2025 11:45,13.765,10.675,0.6,0.705
07/02/2025 11:46,11.29,10.485,0.52,0.57
07/02/2025 11:47,11.77,10.27,0.505,0.495
07/02/2025 11:48,14.675,11.11,2.505,0.49
07/02/2025 11:49,14.81,11.955,0.555,0.44
07/02/2025 11:50,11.17,12.55,0.51,0.465
07/02/2025 11:51,12.91,13.25,0.585,0.565
07/02/2025 11:52,15.09,15.215,0.51,0.485
07/02/2025 11:53,19.325,16.48,0.725,0.62
07/02/2025 11:54,13.64,15.41,2.925,0.43
07/02/2025 11:55,13.015,13.69,0.555,11.715
07/02/2025 11:56,12.195,12.65,8.27,0.655
07/02/2025 11:57,16.485,13.305,0.695,0.515
07/02/2025 11:58,12.07,12.35,0.935,0.495
07/02/2025 11:59,16.325,18.13,0.575,0.445
07/02/2025 12:00,15.17,14.23,0.52,0.47
07/02/2025 12:01,16.97,15.22,1.675,0.56
07/02/2025 12:02,18.75,17.445,0.495,0.5
07/02/2025 12:03,17.89,16.165,0.78,0.55
07/02/2025 12:04,14.695,14.41,0.55,0.44
07/02/2025 12:05,18.3,14.74,2.08,0.51
07/02/2025 12:06,15.25,13.715,3.785,0.78
07/02/2025 12:07,15.585,11.15,2.76,0.445
07/02/2025 12:08,12.455,11.07,1.03,0.52
07/02/2025 12:09,12.265,11.24,1.515,0.43
07/02/2025 12:10,14.09,10.825,0.49,5.21
07/02/2025 12:11,10.96,10.005,5.535,0.69
07/02/2025 12:12,14.065,9.81,0.68,0.455
07/02/2025 12:13,12.125,11.475,1.15,0.55
07/02/2025 12:14,15.805,11.97,0.795,0.44
07/02/2025 12:15,13.305,11.315,0.73,0.575
07/02/2025 12:16,,11.07,0.73,0.59
07/02/2025 12:17,14.55,9.875,0.58,0.49
07/02/2025 12:18,15.625,10.69,0.88,0.535
07/02/2025 12:19,15.08,10.385,0.535,0.445
07/02/2025 12:20,10.53,10.085,0.48,0.5
07/02/2025 12:21,9.68,9.16,0.695,0.52
07/02/2025 12:22,11.015,9.685,0.485,0.57
07/02/2025 12:23,12.085,10.68,0.58,0.545
07/02/2025 12:24,13.57,10.245,0.53,0.445
07/02/2025 12:25,14.17,10.11,0.48,7.615
07/02/2025 12:26,10.715,10.575,8.11,0.625
07/02/2025 12:27,14.19,10.575,0.685,0.57
07/02/2025 12:28,11.865,10.18,0.945,0.5
07/02/2025 12:29,11.545,9.71,0.56,0.44
07/02/2025 12:30,14.56,12.31,1.705,0.485
07/02/2025 12:31,13.505,10.585,0.705,0.53
07/02/2025 12:32,11.33,10.54,0.69,0.465
07/02/2025 12:33,10.69,11.115,0.635,0.545
07/02/2025 12:34,12.68,12.77,0.535,0.475
07/02/2025 12:35,11.4,10.045,0.59,0.495
07/02/2025 12:36,11.78,9.97,0.54,0.595
07/02/2025 12:37,14.695,14.405,0.48,0.495
07/02/2025 12:38,13.92,12.57,0.675,1.355
07/02/2025 12:39,11.825,9.77,0.595,3.165
07/02/2025 12:40,11.335,10.47,0.485,5.405
07/02/2025 12:41,10.93,10.99,5.385,0.605
07/02/2025 12:42,12.06,9.68,0.535,0.55
07/02/2025 12:43,11.63,9.93,0.9,0.555
07/02/2025 12:44,10.925,9.095,0.51,0.43
07/02/2025 12:45,10.725,9.155,0.485,0.485
07/02/2025 12:46,10.545,11.095,0.555,0.56
07/02/2025 12:47,10.265,9.715,0.575,0.435
07/02/2025 12:48,11.34,8.93,0.715,0.495
07/02/2025 12:49,11.155,10.94,1.615,0.43
07/02/2025 12:50,10.19,9.02,0.585,0.49
07/02/2025 12:51,12.525,10.16,0.465,0.58
07/02/2025 12:52,18.03,9.99,0.475,0.49
07/02/2025 12:53,14.435,10.065,0.685,0.495
07/02/2025 12:54,12.75,9.27,2.175,0.435
07/02/2025 12:55,12.2,9.285,1.07,10.29
07/02/2025 12:56,14.01,10.42,9.325,0.685
07/02/2025 12:57,17.505,10.045,0.525,0.49
07/02/2025 12:58,12.62,9.175,0.695,0.95
07/02/2025 12:59,15.025,9.91,0.535,0.435
07/02/2025 13:00,14.245,10.01,0.475,0.485
07/02/2025 13:01,16.41,12.425,0.68,0.61
07/02/2025 13:02,12.97,12.545,0.715,0.63
07/02/2025 13:03,19.55666667,14.66,0.725,0.785
07/02/2025 13:04,15.4,12.045,0.51,0.62
07/02/2025 13:05,18.305,15.14,0.475,0.685
07/02/2025 13:06,13.095,9.215,0.62,0.735
07/02/2025 13:07,13.51,10.665,0.495,0.66
07/02/2025 13:08,10.455,9.965,2.5,0.61
07/02/2025 13:09,13.945,9.805,2.435,0.6
07/02/2025 13:10,15.52,9.185,0.525,6.835
07/02/2025 13:11,11.5,9.76,5.71,0.79
07/02/2025 13:12,11.765,9.86,0.66,0.715
07/02/2025 13:13,15.36,10.415,0.905,0.575
07/02/2025 13:14,16.54,9.595,0.82,0.45
07/02/2025 13:15,14.06,13.1,0.695,0.57
07/02/2025 13:16,11.345,10.15,0.48,0.605
07/02/2025 13:17,13.49,11.385,1.425,0.445
07/02/2025 13:18,15.37,11.495,0.785,1.035
07/02/2025 13:19,15.06,11.105,0.535,0.515
07/02/2025 13:20,13.195,10.925,0.47,0.475
07/02/2025 13:21,9.61,10.125,0.555,0.575
07/02/2025 13:22,11.975,9.37,0.47,0.81
07/02/2025 13:23,13.845,10.165,0.79,0.445
07/02/2025 13:24,14.465,11.09,0.515,0.425
07/02/2025 13:25,13.575,9.43,0.47,16.565
07/02/2025 13:26,15.215,10.835,7.81,4.96
07/02/2025 13:27,15.375,10.045,2.85,1.36
07/02/2025 13:28,13.705,9.09,1.93,0.685
07/02/2025 13:29,16.2,9.005,0.54,0.66
07/02/2025 13:30,12.735,10.395,0.475,0.65
07/02/2025 13:31,14.92,9.725,0.48,0.75
07/02/2025 13:32,13.075,10.175,0.605,0.62
07/02/2025 13:33,13.41,11.04,0.775,0.665
07/02/2025 13:34,20.155,12.315,0.52,0.63
07/02/2025 13:35,13.555,10.95,0.465,0.675
07/02/2025 13:36,12.94,11.615,0.58,0.575
07/02/2025 13:37,13.825,11.85,0.455,0.485
07/02/2025 13:38,10.415,10.285,0.675,0.815
07/02/2025 13:39,13.275,12.855,0.615,0.785
07/02/2025 13:40,11.81,11.51,0.47,7.75
07/02/2025 13:41,11.715,9.865,7.305,1.805
07/02/2025 13:42,11.235,9.59,0.66,0.455
07/02/2025 13:43,9.99,10.19,0.835,0.56
07/02/2025 13:44,13.73,10.885,0.61,0.43
07/02/2025 13:45,12.535,12.08,0.455,0.48
07/02/2025 13:46,8.65,9.54,0.485,0.575
07/02/2025 13:47,11.2,11.685,0.57,0.435
07/02/2025 13:48,10.115,9.69,0.81,0.445
07/02/2025 13:49,10.525,11.15,0.515,0.46
07/02/2025 13:50,11.615,11.35,0.47,0.465
07/02/2025 13:51,13.5,10.635,0.66,0.515
07/02/2025 13:52,11.43,10.26,0.475,0.485
07/02/2025 13:53,10.115,10.52,0.835,0.485
07/02/2025 13:54,10.995,11.98,0.525,0.42
07/02/2025 13:55,12.55,12.08,2.82,9.78
07/02/2025 13:56,10.84,11.78,7.725,0.815
07/02/2025 13:57,11.145,11.21,1.25,0.455
07/02/2025 13:58,13.205,12.55,0.65,0.54
07/02/2025 13:59,12.945,12.14,0.695,0.55
07/02/2025 14:00,12.03,11.025,0.57,0.76
07/02/2025 14:01,11.525,12.685,0.555,0.62
07/02/2025 14:02,13.725,14.27,0.58,0.435
07/02/2025 14:03,14.08,15.895,0.98,0.58
07/02/2025 14:04,15.58,15.005,0.74,0.43
07/02/2025 14:05,15.91,13.31,0.665,0.47
07/02/2025 14:06,14.46,13.015,0.87,0.555
07/02/2025 14:07,13.115,12.275,0.78,0.65
07/02/2025 14:08,14.385,13.315,,1.165
07/02/2025 14:09,12.585,12.425,0.81,1.005
07/02/2025 14:10,12.465,13.635,2.945,5.205
07/02/2025 14:11,12.395,12.775,10.5,0.66
07/02/2025 14:12,14.775,14.015,0.695,0.565
07/02/2025 14:13,13.925,13.14,0.995,0.485
07/02/2025 14:14,15.195,12.57,0.935,0.43
07/02/2025 14:15,12.395,14.03,0.69,0.565
07/02/2025 14:16,11.375,10.685,0.68,0.77
07/02/2025 14:17,13.93,13.035,0.75,0.435
07/02/2025 14:18,18.04,13.865,0.73,0.435
07/02/2025 14:19,15.19,12.385,2.32,0.44
07/02/2025 14:20,12.63,12.19,0.47,0.57
07/02/2025 14:21,13.705,12.34,0.545,0.56
07/02/2025 14:22,16.4,11.88,0.47,0.59
07/02/2025 14:23,10.91,11.095,0.65,0.5
07/02/2025 14:24,13.51,13.78,0.52,0.425
07/02/2025 14:25,12.595,11.815,0.505,9.88
07/02/2025 14:26,11.31,11.005,7.765,0.605
07/02/2025 14:27,11.92,11.265,0.665,0.56
07/02/2025 14:28,14.115,12.38,0.8,0.48
07/02/2025 14:29,14.375,11.65,0.525,0.485
07/02/2025 14:30,13.325,12.34,0.47,0.44
07/02/2025 14:31,13.715,12.135,0.675,0.555
07/02/2025 14:32,12.075,10.93,0.765,0.435
07/02/2025 14:33,11.795,11.755,1.125,0.54
07/02/2025 14:34,13.94,12.205,0.545,0.645
07/02/2025 14:35,13.71,11.72,0.49,0.445
07/02/2025 14:36,16.22,14.13,0.62,0.61
07/02/2025 14:37,14.2,11.675,0.5,0.49
07/02/2025 14:38,11.38,11.55,0.565,0.485
07/02/2025 14:39,12.555,12.66,0.72,0.43
07/02/2025 14:40,12.51,10.935,0.465,5.12
07/02/2025 14:41,13.73,9.845,5.17,1.4
07/02/2025 14:42,13.18,10.11,0.53,3.195
07/02/2025 14:43,12.645,10.24,1.02,0.77
07/02/2025 14:44,12.84,10.97,0.63,0.49
07/02/2025 14:45,10.025,9.785,0.545,0.44
07/02/2025 14:46,7.84,9.315,0.47,0.69
07/02/2025 14:47,10.92,11.305,0.59,0.46
07/02/2025 14:48,11.22,10.695,1.3,0.51
07/02/2025 14:49,10.59,10.165,3.39,0.435
07/02/2025 14:50,10.005,10.78,0.47,0.42
07/02/2025 14:51,11.13,11.05,0.58,0.56
07/02/2025 14:52,14.215,10.72,0.56,0.435
07/02/2025 14:53,15.09,10.09,0.675,0.5
07/02/2025 14:54,13.365,9.955,0.53,0.45
07/02/2025 14:55,11.15,10.84,2.735,9.735
07/02/2025 14:56,11.57,10.65,7.5,0.845
07/02/2025 14:57,12.395,11.56,0.645,0.505
07/02/2025 14:58,12.68,9.88,0.755,0.45
07/02/2025 14:59,11.7,10.61,0.625,0.505
07/02/2025 15:00,11.76,11.41,0.46,0.45
07/02/2025 15:01,11.645,11.865,0.755,0.595
07/02/2025 15:02,16.175,15.235,0.465,0.51
07/02/2025 15:03,19.935,14.865,0.73,0.56
07/02/2025 15:04,18.95,14.105,0.515,0.445
07/02/2025 15:05,20.015,12.575,0.455,0.455
07/02/2025 15:06,17.785,13.01,0.705,0.575
07/02/2025 15:07,14.86,11.57,0.57,0.455
07/02/2025 15:08,14.675,10.365,0.535,0.55
07/02/2025 15:09,15.865,9.7,0.51,0.445
07/02/2025 15:10,14.04,10.88,0.45,5.11
07/02/2025 15:11,18.83,10.79,5.965,0.725
07/02/2025 15:12,12.5,9.35,3.065,0.51
07/02/2025 15:13,11.06,10.295,1.19,0.525
07/02/2025 15:14,11.175,9.7,0.785,0.51
07/02/2025 15:15,12.55,9.9,0.66,0.545
07/02/2025 15:16,10.905,9.915,0.75,0.625
07/02/2025 15:17,11.46,9.81,0.765,0.45
07/02/2025 15:18,12.215,10.795,0.6,0.49
07/02/2025 15:19,12.01,10.5,0.615,0.44
07/02/2025 15:20,13.995,10.36,0.45,0.43
07/02/2025 15:21,13.61,10.55,0.535,0.675
07/02/2025 15:22,13.0,11.05,0.56,0.69
07/02/2025 15:23,11.265,9.605,0.525,0.54
07/02/2025 15:24,10.98,11.02,0.615,0.55
07/02/2025 15:25,10.39,9.505,0.45,7.435
07/02/2025 15:26,9.95,9.56,20.915,0.675
07/02/2025 15:27,13.315,10.95,1.825,0.54
07/02/2025 15:28,14.17,10.82,0.81,0.645
07/02/2025 15:29,13.12,12.495,0.755,0.49
07/02/2025 15:30,10.915,10.505,0.57,0.445
07/02/2025 15:31,12.61,11.84,0.59,0.635
07/02/2025 15:32,13.135,11.29,0.675,0.445
07/02/2025 15:33,11.905,11.97,0.725,0.5
07/02/2025 15:34,12.195,9.995,1.165,0.53
07/02/2025 15:35,11.07,10.23,0.61,0.45
07/02/2025 15:36,11.11,10.97,0.61,0.63
07/02/2025 15:37,13.38,11.54,0.465,0.49
07/02/2025 15:38,11.92,9.595,0.535,0.45
07/02/2025 15:39,11.6,9.765,0.89,0.5
07/02/2025 15:40,12.63,9.5,0.46,6.595
07/02/2025 15:41,11.2,10.365,5.215,0.64
07/02/2025 15:42,11.745,10.79,0.545,0.56
07/02/2025 15:43,11.69,10.225,0.62,2.285
07/02/2025 15:44,10.935,9.755,0.735,2.26
07/02/2025 15:45,11.855,10.105,0.445,0.445
07/02/2025 15:46,14.66,13.155,0.695,0.57
07/02/2025 15:47,12.055,10.11,0.56,0.445
07/02/2025 15:48,10.42,9.945,0.62,0.495
07/02/2025 15:49,11.325,10.55,0.61,0.44
07/02/2025 15:50,11.07,9.445,0.45,0.44
07/02/2025 15:51,12.445,11.46,0.445,0.625
07/02/2025 15:52,12.82,9.335,0.56,0.445
07/02/2025 15:53,11.65,10.095,0.555,0.445
07/02/2025 15:54,11.085,11.335,0.625,1.155
07/02/2025 15:55,10.555,10.45,2.805,7.48
07/02/2025 15:56,11.915,10.29,7.925,2.835
07/02/2025 15:57,10.915,10.25,0.53,0.585
07/02/2025 15:58,11.525,10.425,0.64,0.45
07/02/2025 15:59,11.285,9.845,0.765,0.5
07/02/2025 16:00,10.91,10.7,0.475,0.435
07/02/2025 16:01,13.645,13.115,0.555,0.66
07/02/2025 16:02,13.475,13.035,0.59,0.455
07/02/2025 16:03,13.55,14.9,0.62,0.5
07/02/2025 16:04,13.15,13.205,0.785,0.49
07/02/2025 16:05,14.72,15.415,0.475,0.445
07/02/2025 16:06,11.855,9.975,0.6,0.615
07/02/2025 16:07,13.425,9.785,0.595,0.445
07/02/2025 16:08,11.16,9.305,0.535,0.47
07/02/2025 16:09,11.54,9.925,0.625,0.465
07/02/2025 16:10,10.35,9.615,0.455,5.195
07/02/2025 16:11,9.455,9.005,5.18,0.685
07/02/2025 16:12,16.135,9.87,0.635,0.51
07/02/2025 16:13,13.23,9.93,2.045,0.445
07/02/2025 16:14,12.795,10.05,2.725,0.595
07/02/2025 16:15,12.365,9.09,0.525,1.665
07/02/2025 16:16,11.14,9.71,0.47,0.665
07/02/2025 16:17,12.71,9.81,0.465,0.495
07/02/2025 16:18,11.32,9.7,0.605,0.45
07/02/2025 16:19,9.62,9.58,0.615,0.49
07/02/2025 16:20,13.415,9.14,0.455,0.43
07/02/2025 16:21,9.875,9.145,0.525,0.595
07/02/2025 16:22,11.67,10.22,0.595,0.605
07/02/2025 16:23,14.02,9.59,0.535,0.44
07/02/2025 16:24,14.815,9.675,0.73,0.575
07/02/2025 16:25,11.735,9.095,1.065,7.485
07/02/2025 16:26,10.605,9.33,7.905,0.705
07/02/2025 16:27,10.855,9.33,0.665,0.535
07/02/2025 16:28,12.75,12.48,0.705,0.45
07/02/2025 16:29,10.615,9.19,0.66,0.545
07/02/2025 16:30,11.895,9.14,0.47,0.45
07/02/2025 16:31,12.56,10.55,0.47,0.62
07/02/2025 16:32,16.2,10.595,0.585,0.44
07/02/2025 16:33,10.95,8.89,0.62,0.435
07/02/2025 16:34,11.3,8.985,0.62,0.53
07/02/2025 16:35,12.125,9.985,0.465,0.455
07/02/2025 16:36,16.765,10.625,0.59,0.565
07/02/2025 16:37,12.97,8.485,0.605,0.485
07/02/2025 16:38,13.68,9.005,0.545,0.445
07/02/2025 16:39,11.845,9.61,0.59,0.52
07/02/2025 16:40,12.26,8.815,0.46,5.12
07/02/2025 16:41,13.27,9.455,6.735,0.675
07/02/2025 16:42,15.045,8.825,0.76,0.495
07/02/2025 16:43,,8.865,0.685,0.455
07/02/2025 16:44,12.835,8.495,0.515,1.1
07/02/2025 16:45,11.495,9.895,0.49,3.05
07/02/2025 16:46,13.485,9.15,0.51,1.375
07/02/2025 16:47,11.585,9.035,0.795,0.44
07/02/2025 16:48,11.885,8.685,0.595,0.445
07/02/2025 16:49,10.84,8.605,0.65,0.485
07/02/2025 16:50,14.5,9.72,0.46,0.435
07/02/2025 16:51,13.445,8.42,0.455,0.635
07/02/2025 16:52,11.11,8.3,0.57,0.445
07/02/2025 16:53,12.48,8.545,0.545,0.44
07/02/2025 16:54,10.16,8.875,0.66,0.49
07/02/2025 16:55,12.265,8.43,2.755,9.075
07/02/2025 16:56,13.71,8.065,7.85,2.925
07/02/2025 16:57,11.375,9.255,0.76,0.54
07/02/2025 16:58,11.15,8.23,,0.59
07/02/2025 16:59,13.37,8.18,0.64,0.525
07/02/2025 17:00,12.77,8.965,0.465,0.445
07/02/2025 17:01,13.865,10.63,0.6,0.595
07/02/2025 17:02,19.66,13.41,0.59,0.495
07/02/2025 17:03,16.59,14.535,0.625,0.51
07/02/2025 17:04,17.225,14.98,0.74,0.435
07/02/2025 17:05,14.44,11.63,0.47,0.445
07/02/2025 17:06,14.4,11.295,0.71,0.575
07/02/2025 17:07,13.055,9.025,0.69,0.435
07/02/2025 17:08,13.155,10.19,0.535,4.31
07/02/2025 17:09,13.485,8.84,0.625,0.54
07/02/2025 17:10,15.0,8.385,0.47,5.125
07/02/2025 17:11,12.25,8.865,5.19,0.675
07/02/2025 17:12,11.465,8.965,0.755,0.46
07/02/2025 17:13,10.775,8.13,0.655,0.465
07/02/2025 17:14,11.35,8.025,1.095,0.535
07/02/2025 17:15,11.74,8.3,3.025,0.54
07/02/2025 17:16,12.56,8.84,1.725,0.65
07/02/2025 17:17,14.125,10.395,0.79,0.435
07/02/2025 17:18,13.715,9.495,0.65,0.445
07/02/2025 17:19,14.845,9.445,0.725,0.445
07/02/2025 17:20,,11.21,0.45,0.44
07/02/2025 17:21,13.1125,9.115,0.455,0.62
07/02/2025 17:22,12.16,8.205,0.575,0.595
07/02/2025 17:23,12.725,9.44,0.55,0.53
07/02/2025 17:24,12.54,9.63,0.705,0.43
07/02/2025 17:25,14.88,8.63,0.46,7.56
07/02/2025 17:26,10.4,8.525,7.65,0.725
07/02/2025 17:27,10.75,8.405,0.585,0.575
07/02/2025 17:28,10.095,8.22,0.685,0.445
07/02/2025 17:29,12.55,8.615,0.76,0.5
07/02/2025 17:30,12.875,9.62,0.48,0.445
07/02/2025 17:31,9.955,8.31,0.545,0.57
07/02/2025 17:32,,8.13,0.465,0.535
07/02/2025 17:33,11.91,8.795,0.61,0.44
07/02/2025 17:34,13.345,8.83,0.51,0.74
07/02/2025 17:35,13.495,8.57,0.47,0.47
07/02/2025 17:36,11.01,7.69,0.565,0.615
07/02/2025 17:37,11.205,7.915,0.775,0.53
07/02/2025 17:38,11.905,8.3,0.545,0.445
07/02/2025 17:39,12.85,8.48,0.81,0.43
07/02/2025 17:40,10.175,7.705,0.72,5.08
07/02/2025 17:41,10.975,8.965,5.14,0.68
07/02/2025 17:42,10.615,8.065,0.69,0.47
07/02/2025 17:43,10.545,8.075,1.415,0.465
07/02/2025 17:44,12.395,8.365,0.615,0.54
07/02/2025 17:45,11.845,7.94,0.47,0.455
07/02/2025 17:46,10.37,7.49,0.56,1.61
07/02/2025 17:47,10.225,8.09,0.47,2.94
07/02/2025 17:48,10.315,8.215,0.74,0.675
07/02/2025 17:49,8.89,8.06,0.625,0.48
07/02/2025 17:50,12.09,7.48,0.505,0.45
07/02/2025 17:51,13.87,7.945,0.69,0.575
07/02/2025 17:52,12.54,8.235,0.485,0.58
07/02/2025 17:53,12.685,8.01,0.68,0.45
07/02/2025 17:54,11.235,7.99,0.605,0.495
07/02/2025 17:55,11.24,8.08,2.72,7.525
07/02/2025 17:56,12.19,8.0,9.24,2.965
07/02/2025 17:57,12.525,8.46,0.515,0.635
07/02/2025 17:58,10.725,8.01,0.6,0.45
07/02/2025 17:59,12.12,7.945,0.465,0.59
07/02/2025 18:00,9.86,7.885,,0.445
07/02/2025 18:01,14.51,10.09,0.5225,0.625
07/02/2025 18:02,13.215,12.15,0.575,0.49
07/02/2025 18:03,11.035,10.915,0.74,0.51
07/02/2025 18:04,10.945,10.28,0.725,0.44
07/02/2025 18:05,13.985,10.575,0.515,0.45
07/02/2025 18:06,9.995,9.03,0.53,0.585
07/02/2025 18:07,9.335,8.08,0.455,0.55
07/02/2025 18:08,10.41,7.345,0.535,0.455
07/02/2025 18:09,,7.615,0.58,0.485
07/02/2025 18:10,9.3625,8.135,0.49,6.6
07/02/2025 18:11,7.885,7.79,5.205,0.675
07/02/2025 18:12,8.67,7.67,0.645,0.49
07/02/2025 18:13,9.34,7.785,0.895,0.45
07/02/2025 18:14,8.27,7.77,0.66,0.605
07/02/2025 18:15,8.89,8.01,0.71,0.55
07/02/2025 18:16,7.595,7.675,1.295,0.6
07/02/2025 18:17,8.825,7.51,3.415,0.445
07/02/2025 18:18,8.625,7.785,1.095,0.45
07/02/2025 18:19,9.29,9.12,0.46,0.53
07/02/2025 18:20,10.73,8.255,0.51,0.445
07/02/2025 18:21,9.99,7.74,0.475,0.58
07/02/2025 18:22,11.825,8.725,0.6,0.58
07/02/2025 18:23,8.155,7.295,0.565,0.46
07/02/2025 18:24,8.505,7.495,0.6,0.59
07/02/2025 18:25,10.27,7.27,0.51,7.58
07/02/2025 18:26,7.415,7.295,7.825,0.69
07/02/2025 18:27,8.335,7.465,0.635,0.56
07/02/2025 18:28,7.85,7.63,0.665,0.445
07/02/2025 18:29,7.645,7.46,0.59,0.555
07/02/2025 18:30,7.74,6.82,0.495,0.465
07/02/2025 18:31,8.34,7.17,0.545,0.575
07/02/2025 18:32,10.83,7.52,0.445,0.555
07/02/2025 18:33,8.545,7.915,0.585,0.455
07/02/2025 18:34,7.43,7.315,0.695,0.495
07/02/2025 18:35,7.535,7.12,0.495,0.465
07/02/2025 18:36,7.71,7.615,0.505,0.58
07/02/2025 18:37,10.455,7.535,0.445,0.535
07/02/2025 18:38,8.475,7.405,0.53,0.455
07/02/2025 18:39,10.35,7.375,0.54,0.55
07/02/2025 18:40,7.85,7.24,0.495,5.13
07/02/2025 18:41,7.565,7.2,5.22,0.71
07/02/2025 18:42,8.75,7.81,0.54,0.52
07/02/2025 18:43,7.36,7.265,0.77,0.46
07/02/2025 18:44,9.09,7.455,0.71,0.495
07/02/2025 18:45,10.855,7.64,0.51,0.46
07/02/2025 18:46,14.755,7.5,0.475,0.715
07/02/2025 18:47,13.205,7.61,0.585,0.475
07/02/2025 18:48,9.565,7.235,0.73,2.535
07/02/2025 18:49,11.23,7.55,0.665,1.965
07/02/2025 18:50,9.24,7.71,0.495,0.445
07/02/2025 18:51,13.745,7.645,0.47,0.73
07/02/2025 18:52,11.045,7.14,0.545,
07/02/2025 18:53,9.185,7.425,0.635,0.46
07/02/2025 18:54,8.05,7.915,0.66,0.435
07/02/2025 18:55,11.505,7.655,2.705,7.6
07/02/2025 18:56,10.39,7.71,7.815,2.91
07/02/2025 18:57,8.59,7.14,0.645,0.585
07/02/2025 18:58,8.26,7.685,0.61,0.485
07/02/2025 18:59,7.81,7.685,0.695,0.51
07/02/2025 19:00,9.44,7.89,1.27,0.45
07/02/2025 19:01,11.845,9.505,0.63,0.61
07/02/2025 19:02,15.37,10.075,0.71,0.46
07/02/2025 19:03,13.49,11.115,0.55,0.54
07/02/2025 19:04,11.545,11.5,0.585,0.495
07/02/2025 19:05,11.415,11.485,0.5,0.455
07/02/2025 19:06,9.175,7.055,0.585,0.585
07/02/2025 19:07,9.745,7.235,0.46,0.505
07/02/2025 19:08,9.505,7.89,0.53,0.505
07/02/2025 19:09,7.91,8.02,0.675,0.44
07/02/2025 19:10,9.2,7.03,0.49,5.05
07/02/2025 19:11,8.02,7.075,6.59,0.735
07/02/2025 19:12,7.91,7.505,0.645,0.46
07/02/2025 19:13,8.8,7.445,0.87,0.455
07/02/2025 19:14,7.93,7.67,0.71,0.495
07/02/2025 19:15,8.06,6.99,0.51,0.54
07/02/2025 19:16,8.435,7.16,0.585,0.58
07/02/2025 19:17,9.15,7.99,0.605,0.445
07/02/2025 19:18,8.675,7.72,2.445,0.45
